time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
  10416.0, 495,     0.055, 16,    0.5802,    0.3866, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5796,    0.3841, 0.1000 
  10426.0, 493,     0.053, 16,    0.5798,    0.3865, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5793,    0.3828, 0.1000 
  10436.0, 490,     0.050, 16,    0.5794,    0.3844, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5789,    0.3832, 0.1000 
  10446.0, 485,     0.053, 16,    0.5791,    0.3828, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5781,    0.3794, 0.1000 
  10456.0, 484,     0.053, 16,    0.5786,    0.3808, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5782,    0.3784, 0.1000 
  10466.0, 479,     0.054, 16,    0.5782,    0.3799, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5776,    0.3770, 0.1000 
  10466.0, 479,     0.054, 16,    0.5782,    0.3799, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5776,    0.3770, 0.1000 
  10470.0, 480,     0.061, 16,    0.5781,    0.3787, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5773,    0.3772, 0.1000 
  10490.0, 485,     0.053, 16,    0.5773,    0.3806, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5764,    0.3806, 0.1000 
  10510.0, 490,     0.054, 16,    0.5765,    0.3840, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5757,    0.3857, 0.1000 
  10530.0, 495,     0.055, 16,    0.5758,    0.3857, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5749,    0.3883, 0.1000 
  10550.0, 500,     0.060, 16,    0.5751,    0.3879, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5744,    0.3898, 0.1000 
  10570.0, 505,     0.066, 16,    0.5744,    0.3914, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5738,    0.3937, 0.1000 
  10590.0, 510,     0.063, 16,    0.5737,    0.3932, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5730,    0.3946, 0.1000 
  10610.0, 515,     0.071, 16,    0.5731,    0.3959, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5725,    0.3978, 0.1000 
  10630.0, 520,     0.069, 16,    0.5726,    0.3981, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5723,    0.4003, 0.1000 
  10650.0, 525,     0.063, 16,    0.5720,    0.4012, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5714,    0.4022, 0.1000 
  10670.0, 530,     0.067, 16,    0.5716,    0.4037, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5710,    0.4068, 0.1000 
  10690.0, 535,     0.064, 16,    0.5710,    0.4055, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5705,    0.4083, 0.1000 
  10710.0, 540,     0.067, 16,    0.5705,    0.4083, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5701,    0.4126, 0.1000 
  10730.0, 545,     0.065, 16,    0.5701,    0.4105, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5697,    0.4138, 0.1000 
  10750.0, 550,     0.062, 16,    0.5697,    0.4143, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5694,    0.4156, 0.1000 
  10770.0, 555,     0.066, 16,    0.5694,    0.4169, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5690,    0.4208, 0.1000 
  10790.0, 560,     0.067, 16,    0.5691,    0.4192, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5687,    0.4206, 0.1000 
  10810.0, 565,     0.065, 16,    0.5687,    0.4224, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5685,    0.4237, 0.1000 
  10830.0, 570,     0.064, 16,    0.5685,    0.4230, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5681,    0.4244, 0.1000 
  10850.0, 575,     0.064, 16,    0.5682,    0.4273, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5679,    0.4295, 0.1000 
  10870.0, 580,     0.071, 16,    0.5679,    0.4291, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5676,    0.4310, 0.1000 
  10890.0, 585,     0.069, 16,    0.5676,    0.4317, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5675,    0.4339, 0.1000 
  10910.0, 590,     0.070, 16,    0.5674,    0.4331, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5673,    0.4336, 0.1000 
  10930.0, 595,     0.073, 16,    0.5673,    0.4370, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5671,    0.4394, 0.1000 
  10950.0, 600,     0.071, 16,    0.5672,    0.4385, 69,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4397, 0.1000 
  10970.0, 605,     0.066, 16,    0.5671,    0.4411, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5671,    0.4423, 0.1000 
  10990.0, 610,     0.068, 16,    0.5670,    0.4430, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4467, 0.1000 
  11010.0, 615,     0.068, 16,    0.5669,    0.4471, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4513, 0.1000 
  11030.0, 620,     0.063, 16,    0.5669,    0.4499, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5670,    0.4525, 0.1000 
  11050.0, 625,     0.067, 16,    0.5669,    0.4518, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4540, 0.1000 
  11070.0, 630,     0.071, 16,    0.5669,    0.4546, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5668,    0.4557, 0.1000 
  11090.0, 635,     0.073, 16,    0.5669,    0.4570, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4595, 0.1000 
  11110.0, 640,     0.069, 16,    0.5669,    0.4602, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5669,    0.4624, 0.1000 
  11130.0, 645,     0.079, 16,    0.5670,    0.4623, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5670,    0.4657, 0.1000 
  11150.0, 650,     0.075, 16,    0.5671,    0.4655, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5673,    0.4686, 0.1000 
  11170.0, 655,     0.067, 16,    0.5671,    0.4680, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5672,    0.4702, 0.1000 
  11190.0, 660,     0.076, 16,    0.5672,    0.4700, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5673,    0.4693, 0.1000 
  11210.0, 665,     0.076, 16,    0.5674,    0.4734, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5675,    0.4754, 0.1000 
  11230.0, 670,     0.072, 16,    0.5675,    0.4765, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5677,    0.4810, 0.1000 
  11250.0, 675,     0.075, 16,    0.5677,    0.4790, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5678,    0.4816, 0.1000 
  11270.0, 680,     0.080, 16,    0.5678,    0.4815, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5679,    0.4835, 0.1000 
  11290.0, 685,     0.079, 16,    0.5681,    0.4837, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5683,    0.4852, 0.1000 
  11310.0, 690,     0.084, 16,    0.5683,    0.4865, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5686,    0.4882, 0.1000 
  11330.0, 695,     0.086, 16,    0.5685,    0.4886, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5687,    0.4910, 0.1000 
  11350.0, 700,     0.092, 16,    0.5688,    0.4907, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5691,    0.4929, 0.1000 
  11370.0, 705,     0.097, 16,    0.5691,    0.4932, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5694,    0.4951, 0.1000 
  11390.0, 710,     0.092, 16,    0.5694,    0.4955, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5697,    0.4988, 0.1000 
  11410.0, 715,     0.091, 16,    0.5698,    0.4999, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5701,    0.5034, 0.1000 
  11430.0, 720,     0.088, 16,    0.5701,    0.5014, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5703,    0.5029, 0.1000 
  11450.0, 725,     0.085, 16,    0.5704,    0.5040, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5707,    0.5064, 0.1000 
  11470.0, 730,     0.096, 16,    0.5708,    0.5045, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5713,    0.5052, 0.1000 
  11490.0, 735,     0.090, 16,    0.5713,    0.5079, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5717,    0.5108, 0.1000 
  11510.0, 740,     0.092, 16,    0.5717,    0.5114, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5718,    0.5133, 0.1000 
  11530.0, 745,     0.098, 16,    0.5721,    0.5148, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5724,    0.5170, 0.1000 
  11550.0, 750,     0.091, 16,    0.5726,    0.5158, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5731,    0.5176, 0.1000 
  11550.0, 750,     0.091, 16,    0.5726,    0.5158, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5731,    0.5176, 0.1000 
  11560.0, 750,     0.108, 16,    0.5728,    0.5175, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5732,    0.5207, 0.1000 
  11570.0, 750,     0.099, 16,    0.5730,    0.5178, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5733,    0.5192, 0.1000 
  11580.0, 750,     0.090, 16,    0.5732,    0.5160, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.5738,    0.5164, 0.1000 
  11590.0, 750,     0.107, 16,    0.6596,    0.5166, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.7527,    0.5150, 0.1000 
  11600.0, 750,     0.105, 16,    0.6691,    0.5175, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.7234,    0.5193, 0.1000 
  11610.0, 750,     0.102, 16,    0.6619,    0.5184, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6951,    0.5202, 0.1000 
  11620.0, 750,     0.101, 16,    0.6626,    0.5160, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6659,    0.5134, 0.1000 
  11630.0, 750,     0.092, 16,    0.6631,    0.5174, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6665,    0.5191, 0.1000 
  11640.0, 750,     0.099, 16,    0.6656,    0.5164, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6702,    0.5180, 0.1000 
  11650.0, 750,     0.096, 16,    0.6753,    0.5193, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6953,    0.5187, 0.1000 
  11660.0, 750,     0.088, 16,    0.6571,    0.5185, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6553,    0.5200, 0.1000 
  11670.0, 750,     0.088, 16,    0.6619,    0.5186, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6520,    0.5203, 0.1000 
  11680.0, 750,     0.092, 16,    0.6692,    0.5173, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6683,    0.5133, 0.1000 
  11690.0, 750,     0.101, 16,    0.6700,    0.5182, 70,    0.0000,    0.0041, 0, 0, 0, 0,    0.6758,    0.5179, 0.1000 
  11700.0, 750,     0.088, 16,    0.6693,    0.5184, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6715,    0.5219, 0.1000 
  11710.0, 750,     0.086, 16,    0.6796,    0.5173, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6959,    0.5171, 0.1000 
  11720.0, 750,     0.100, 16,    0.6873,    0.5191, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7009,    0.5191, 0.1000 
  11730.0, 750,     0.087, 16,    0.6726,    0.5178, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6789,    0.5165, 0.1000 
  11740.0, 750,     0.086, 16,    0.6703,    0.5177, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6478,    0.5188, 0.1000 
  11750.0, 750,     0.091, 16,    0.6728,    0.5163, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6717,    0.5103, 0.1000 
  11760.0, 750,     0.087, 16,    0.6721,    0.5182, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6735,    0.5193, 0.1000 
  11770.0, 750,     0.091, 16,    0.6876,    0.5178, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7024,    0.5205, 0.1000 
  11780.0, 750,     0.076, 16,    0.6747,    0.5174, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6899,    0.5174, 0.1000 
  11790.0, 750,     0.088, 16,    0.6740,    0.5176, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6493,    0.5163, 0.1000 
  11800.0, 750,     0.089, 16,    0.6775,    0.5170, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6752,    0.5155, 0.1000 
  11810.0, 750,     0.093, 16,    0.6782,    0.5178, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6909,    0.5186, 0.1000 
  11820.0, 750,     0.082, 16,    0.6757,    0.5189, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6721,    0.5215, 0.1000 
  11830.0, 750,     0.092, 16,    0.6801,    0.5174, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6681,    0.5134, 0.1000 
  11840.0, 750,     0.094, 16,    0.6930,    0.5176, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7099,    0.5170, 0.1000 
  11850.0, 750,     0.085, 16,    0.6861,    0.5161, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7007,    0.5161, 0.1000 
  11850.0, 750,     0.085, 16,    0.6861,    0.5161, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7007,    0.5161, 0.1000 
  11860.0, 746,     0.087, 16,    0.6864,    0.5155, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6857,    0.5146, 0.1000 
  11870.0, 742,     0.080, 16,    0.6848,    0.5142, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6856,    0.5133, 0.1000 
  11880.0, 739,     0.090, 16,    0.6842,    0.5133, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6795,    0.5123, 0.1000 
  11890.0, 737,     0.088, 16,    0.6640,    0.5120, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7000,    0.5091, 0.1000 
  11900.0, 736,     0.081, 16,    0.6659,    0.5111, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6452,    0.5093, 0.1000 
  11910.0, 733,     0.082, 16,    0.6619,    0.5088, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6534,    0.5067, 0.1000 
  11920.0, 731,     0.083, 16,    0.6643,    0.5083, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6510,    0.5070, 0.1000 
  11930.0, 728,     0.075, 16,    0.6649,    0.5084, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6606,    0.5077, 0.1000 
  11940.0, 728,     0.085, 16,    0.6649,    0.5068, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6637,    0.5048, 0.1000 
  11950.0, 723,     0.095, 16,    0.6912,    0.5053, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.7294,    0.5032, 0.1000 
  11960.0, 721,     0.084, 16,    0.6661,    0.5035, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6651,    0.4997, 0.1000 
  11970.0, 715,     0.082, 16,    0.6596,    0.5015, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6391,    0.4986, 0.1000 
  11980.0, 714,     0.076, 16,    0.6557,    0.4997, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6432,    0.4955, 0.1000 
  11990.0, 709,     0.075, 16,    0.6526,    0.4987, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6434,    0.4962, 0.1000 
  12000.0, 708,     0.079, 16,    0.6513,    0.4977, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6457,    0.4952, 0.1000 
  12010.0, 707,     0.077, 16,    0.6280,    0.4974, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6069,    0.4952, 0.1000 
  12020.0, 706,     0.080, 16,    0.6299,    0.4972, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6095,    0.4995, 0.1000 
  12030.0, 703,     0.083, 16,    0.6356,    0.4957, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6286,    0.4925, 0.1000 
  12040.0, 698,     0.079, 16,    0.6387,    0.4937, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6425,    0.4931, 0.1000 
  12050.0, 694,     0.070, 16,    0.6325,    0.4911, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6349,    0.4869, 0.1000 
  12060.0, 690,     0.074, 16,    0.6306,    0.4892, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6261,    0.4859, 0.1000 
  12070.0, 687,     0.074, 16,    0.6250,    0.4876, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6388,    0.4840, 0.1000 
  12080.0, 682,     0.074, 16,    0.6209,    0.4873, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6074,    0.4856, 0.1000 
  12090.0, 681,     0.072, 16,    0.6224,    0.4857, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6142,    0.4810, 0.1000 
  12100.0, 675,     0.069, 16,    0.6214,    0.4818, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6176,    0.4778, 0.1000 
  12110.0, 673,     0.069, 16,    0.6167,    0.4806, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6124,    0.4779, 0.1000 
  12120.0, 670,     0.072, 16,    0.6188,    0.4785, 71,    0.0000,    0.0041, 0, 0, 0, 0,    0.6141,    0.4722, 0.1000 
